Data Logging Table
Time,Mode,Freq,Lp,Ls,Cp,Cs,Rp,Rs,Z,DCR,ESR,Q,DF,Theta
08/07/2021 12:03:47,Cs,1.0000E+003,-,-,-,2.6991E-011,-,-,-,-,-,3.3009E+001,3.0295E-002,-8.8265E+001,
08/07/2021 12:03:48,Cs,1.0000E+003,-,-,-,2.6987E-011,-,-,-,-,-,3.2414E+001,3.0851E-002,-8.8233E+001,
08/07/2021 12:03:50,Cs,1.0000E+003,-,-,-,2.6961E-011,-,-,-,-,-,3.1710E+001,3.1536E-002,-8.8132E+001,
08/07/2021 12:03:51,Cs,1.0000E+003,-,-,-,2.6967E-011,-,-,-,-,-,3.1896E+001,3.1351E-002,-8.8204E+001,
08/07/2021 12:03:53,Cs,1.0000E+003,-,-,-,2.6985E-011,-,-,-,-,-,3.1590E+001,3.1655E-002,-8.8187E+001,
08/07/2021 12:03:54,Cs,1.0000E+003,-,-,-,2.6963E-011,-,-,-,-,-,3.1958E+001,3.1291E-002,-8.8167E+001,
08/07/2021 12:03:56,Cs,1.0000E+003,-,-,-,2.6954E-011,-,-,-,-,-,3.0106E+001,3.3216E-002,-8.8098E+001,
08/07/2021 12:03:57,Cs,1.0000E+003,-,-,-,2.6942E-011,-,-,-,-,-,3.1651E+001,3.1594E-002,-8.8190E+001,
08/07/2021 12:03:59,Cs,1.0000E+003,-,-,-,2.6975E-011,-,-,-,-,-,3.4062E+001,2.9358E-002,-8.8151E+001,
08/07/2021 12:04:01,Cs,1.0000E+003,-,-,-,2.6969E-011,-,-,-,-,-,3.2098E+001,3.1155E-002,-8.8216E+001,
08/07/2021 12:04:02,Cs,1.0000E+003,-,-,-,2.6982E-011,-,-,-,-,-,3.1890E+001,3.1358E-002,-8.8204E+001,
08/07/2021 12:04:04,Cs,1.0000E+003,-,-,-,2.6967E-011,-,-,-,-,-,3.4320E+001,2.9138E-002,-8.8331E+001,
08/07/2021 12:04:05,Cs,1.0000E+003,-,-,-,2.7024E-011,-,-,-,-,-,3.1491E+001,3.1755E-002,-8.8181E+001,
08/07/2021 12:04:07,Cs,1.0000E+003,-,-,-,2.6968E-011,-,-,-,-,-,3.3309E+001,3.0022E-002,-8.8280E+001,
08/07/2021 12:04:08,Cs,1.0000E+003,-,-,-,2.6978E-011,-,-,-,-,-,3.1900E+001,3.1348E-002,-8.8205E+001,
08/07/2021 12:04:10,Cs,1.0000E+003,-,-,-,2.6959E-011,-,-,-,-,-,3.2525E+001,3.0745E-002,-8.8239E+001,
08/07/2021 12:04:11,Cs,1.0000E+003,-,-,-,2.6919E-011,-,-,-,-,-,3.1811E+001,3.1436E-002,-8.8199E+001,
08/07/2021 12:04:13,Cs,1.0000E+003,-,-,-,2.7014E-011,-,-,-,-,-,3.1597E+001,3.1649E-002,-8.8187E+001,
08/07/2021 12:04:14,Cs,1.0000E+003,-,-,-,2.7097E-011,-,-,-,-,-,3.2725E+001,3.0558E-002,-8.8250E+001,
08/07/2021 12:04:16,Cs,1.0000E+003,-,-,-,2.7098E-011,-,-,-,-,-,3.1900E+001,3.1348E-002,-8.8205E+001,
08/07/2021 12:04:17,Cs,1.0000E+003,-,-,-,2.6966E-011,-,-,-,-,-,3.1973E+001,3.1277E-002,-8.8209E+001,
08/07/2021 12:04:19,Cs,1.0000E+003,-,-,-,2.7000E-011,-,-,-,-,-,3.1270E+001,3.1980E-002,-8.8229E+001,
08/07/2021 12:04:20,Cs,1.0000E+003,-,-,-,2.6982E-011,-,-,-,-,-,3.1546E+001,3.1700E-002,-8.8184E+001,
08/07/2021 12:04:22,Cs,1.0000E+003,-,-,-,2.6981E-011,-,-,-,-,-,3.0112E+001,3.3210E-002,-8.8098E+001,
08/07/2021 12:04:23,Cs,1.0000E+003,-,-,-,2.7002E-011,-,-,-,-,-,2.4906E+001,4.0152E-002,-8.7701E+001,
08/07/2021 12:04:25,Cs,1.0000E+003,-,-,-,2.8657E-011,-,-,-,-,-,1.9828E+001,5.0435E-002,-8.7113E+001,
08/07/2021 12:04:26,Cs,1.0000E+003,-,-,-,2.6928E-011,-,-,-,-,-,2.9602E+001,3.3782E-002,-8.8065E+001,
08/07/2021 12:04:28,Cs,1.0000E+003,-,-,-,2.6785E-011,-,-,-,-,-,1.7929E+001,5.5776E-002,-8.6808E+001,
08/07/2021 12:04:29,Cs,1.0000E+003,-,-,-,2.6830E-011,-,-,-,-,-,1.9359E+001,5.1656E-002,-8.7043E+001,
08/07/2021 12:04:31,Cs,1.0000E+003,-,-,-,2.6771E-011,-,-,-,-,-,1.9501E+001,5.1280E-002,-8.7064E+001,
08/07/2021 12:04:32,Cs,1.0000E+003,-,-,-,2.6933E-011,-,-,-,-,-,2.4348E+001,4.1071E-002,-8.7648E+001,
08/07/2021 12:04:34,Cs,1.0000E+003,-,-,-,2.7047E-011,-,-,-,-,-,3.1801E+001,3.1446E-002,-8.8199E+001,
08/07/2021 12:04:36,Cs,1.0000E+003,-,-,-,2.6996E-011,-,-,-,-,-,3.0730E+001,3.2542E-002,-8.8136E+001,
08/07/2021 12:04:37,Cs,1.0000E+003,-,-,-,2.6978E-011,-,-,-,-,-,3.1639E+001,3.1606E-002,-8.8169E+001,
08/07/2021 12:04:39,Cs,1.0000E+003,-,-,-,2.6962E-011,-,-,-,-,-,3.1182E+001,3.2070E-002,-8.8163E+001,
08/07/2021 12:04:40,Cs,1.0000E+003,-,-,-,2.6962E-011,-,-,-,-,-,3.1378E+001,3.1870E-002,-8.8175E+001,
08/07/2021 12:04:42,Cs,1.0000E+003,-,-,-,2.6997E-011,-,-,-,-,-,3.0488E+001,3.2800E-002,-8.8229E+001,
08/07/2021 12:04:43,Cs,1.0000E+003,-,-,-,2.7070E-011,-,-,-,-,-,3.0600E+001,3.2679E-002,-8.8128E+001,
08/07/2021 12:04:45,Cs,1.0000E+003,-,-,-,2.7032E-011,-,-,-,-,-,3.1269E+001,3.1981E-002,-8.8168E+001,
08/07/2021 12:04:47,Cs,1.0000E+003,-,-,-,2.6965E-011,-,-,-,-,-,3.1780E+001,3.1466E-002,-8.8198E+001,
08/07/2021 12:04:48,Cs,1.0000E+003,-,-,-,2.6999E-011,-,-,-,-,-,3.0932E+001,3.2329E-002,-8.8148E+001,
08/07/2021 12:04:50,Cs,1.0000E+003,-,-,-,2.6971E-011,-,-,-,-,-,3.2524E+001,3.0747E-002,-8.8239E+001,
08/07/2021 12:04:51,Cs,1.0000E+003,-,-,-,2.6957E-011,-,-,-,-,-,3.0295E+001,3.3009E-002,-8.8287E+001,
08/07/2021 12:04:53,Cs,1.0000E+003,-,-,-,2.6955E-011,-,-,-,-,-,3.1687E+001,3.1558E-002,-8.8166E+001,
08/07/2021 12:04:54,Cs,1.0000E+003,-,-,-,2.6980E-011,-,-,-,-,-,3.0231E+001,3.3079E-002,-8.8105E+001,
08/07/2021 12:04:56,Cs,1.0000E+003,-,-,-,2.6961E-011,-,-,-,-,-,3.2043E+001,3.1208E-002,-8.8213E+001,
08/07/2021 12:04:57,Cs,1.0000E+003,-,-,-,2.6922E-011,-,-,-,-,-,3.1092E+001,3.2162E-002,-8.8158E+001,
08/07/2021 12:04:59,Cs,1.0000E+003,-,-,-,2.6951E-011,-,-,-,-,-,3.1243E+001,3.2007E-002,-8.8167E+001,
08/07/2021 12:05:00,Cs,1.0000E+003,-,-,-,2.6950E-011,-,-,-,-,-,3.1640E+001,3.1606E-002,-8.8184E+001,
08/07/2021 12:05:02,Cs,1.0000E+003,-,-,-,2.6974E-011,-,-,-,-,-,3.1779E+001,3.1468E-002,-8.8198E+001,
08/07/2021 12:05:03,Cs,1.0000E+003,-,-,-,2.7003E-011,-,-,-,-,-,3.1996E+001,3.1254E-002,-8.8210E+001,
08/07/2021 12:05:05,Cs,1.0000E+003,-,-,-,2.7000E-011,-,-,-,-,-,3.2130E+001,3.1123E-002,-8.8217E+001,
08/07/2021 12:05:06,Cs,1.0000E+003,-,-,-,2.7014E-011,-,-,-,-,-,3.1383E+001,3.1865E-002,-8.8175E+001,
08/07/2021 12:05:08,Cs,1.0000E+003,-,-,-,2.6979E-011,-,-,-,-,-,3.2565E+001,3.0708E-002,-8.8241E+001,
08/07/2021 12:05:09,Cs,1.0000E+003,-,-,-,2.6958E-011,-,-,-,-,-,3.1631E+001,3.1615E-002,-8.8189E+001,
08/07/2021 12:05:11,Cs,1.0000E+003,-,-,-,2.6948E-011,-,-,-,-,-,3.1708E+001,3.1538E-002,-8.8194E+001,
08/07/2021 12:05:13,Cs,1.0000E+003,-,-,-,2.7000E-011,-,-,-,-,-,3.1353E+001,3.1895E-002,-8.8210E+001,
08/07/2021 12:05:14,Cs,1.0000E+003,-,-,-,2.7030E-011,-,-,-,-,-,3.2247E+001,3.1011E-002,-8.8224E+001,
08/07/2021 12:05:16,Cs,1.0000E+003,-,-,-,2.7001E-011,-,-,-,-,-,3.2644E+001,3.0634E-002,-8.8245E+001,
08/07/2021 12:05:17,Cs,1.0000E+003,-,-,-,2.6956E-011,-,-,-,-,-,3.0992E+001,3.2267E-002,-8.8220E+001,
08/07/2021 12:05:18,Cs,1.0000E+003,-,-,-,2.6990E-011,-,-,-,-,-,3.1863E+001,3.1384E-002,-8.8202E+001,
08/07/2021 12:05:20,Cs,1.0000E+003,-,-,-,2.6958E-011,-,-,-,-,-,3.1751E+001,3.1495E-002,-8.8196E+001,
08/07/2021 12:05:22,Cs,1.0000E+003,-,-,-,2.6961E-011,-,-,-,-,-,3.0567E+001,3.2715E-002,-8.8126E+001,
08/07/2021 12:05:23,Cs,1.0000E+003,-,-,-,2.7018E-011,-,-,-,-,-,3.1895E+001,3.1353E-002,-8.8269E+001,
08/07/2021 12:05:24,Cs,1.0000E+003,-,-,-,2.7022E-011,-,-,-,-,-,3.1208E+001,3.2043E-002,-8.8165E+001,
08/07/2021 12:05:26,Cs,1.0000E+003,-,-,-,2.7013E-011,-,-,-,-,-,3.2929E+001,3.0368E-002,-8.8261E+001,
08/07/2021 12:05:27,Cs,1.0000E+003,-,-,-,2.6914E-011,-,-,-,-,-,3.2518E+001,3.0752E-002,-8.8239E+001,
08/07/2021 12:05:29,Cs,1.0000E+003,-,-,-,2.6991E-011,-,-,-,-,-,3.3182E+001,3.0137E-002,-8.8274E+001,
08/07/2021 12:05:31,Cs,1.0000E+003,-,-,-,2.6952E-011,-,-,-,-,-,3.2439E+001,3.0827E-002,-8.8234E+001,
08/07/2021 12:05:32,Cs,1.0000E+003,-,-,-,2.6980E-011,-,-,-,-,-,3.1367E+001,3.1880E-002,-8.8174E+001,
08/07/2021 12:05:33,Cs,1.0000E+003,-,-,-,2.6988E-011,-,-,-,-,-,3.1394E+001,3.1853E-002,-8.8176E+001,
08/07/2021 12:05:35,Cs,1.0000E+003,-,-,-,2.6986E-011,-,-,-,-,-,3.1525E+001,3.1720E-002,-8.8183E+001,
08/07/2021 12:05:36,Cs,1.0000E+003,-,-,-,2.6975E-011,-,-,-,-,-,2.9954E+001,3.3385E-002,-8.8088E+001,
08/07/2021 12:05:38,Cs,1.0000E+003,-,-,-,2.6986E-011,-,-,-,-,-,3.1170E+001,3.2082E-002,-8.8247E+001,
08/07/2021 12:05:39,Cs,1.0000E+003,-,-,-,2.7007E-011,-,-,-,-,-,3.2891E+001,3.0404E-002,-8.8259E+001,
08/07/2021 12:05:41,Cs,1.0000E+003,-,-,-,2.6976E-011,-,-,-,-,-,3.2218E+001,3.1039E-002,-8.8222E+001,
08/07/2021 12:05:42,Cs,1.0000E+003,-,-,-,2.7009E-011,-,-,-,-,-,3.2204E+001,3.1052E-002,-8.8221E+001,
08/07/2021 12:05:44,Cs,1.0000E+003,-,-,-,2.6968E-011,-,-,-,-,-,3.0489E+001,3.2798E-002,-8.8121E+001,
08/07/2021 12:05:46,Cs,1.0000E+003,-,-,-,2.7004E-011,-,-,-,-,-,3.0722E+001,3.2550E-002,-8.8136E+001,
08/07/2021 12:05:47,Cs,1.0000E+003,-,-,-,2.6980E-011,-,-,-,-,-,3.1645E+001,3.1600E-002,-8.8190E+001,
08/07/2021 12:05:48,Cs,1.0000E+003,-,-,-,2.7010E-011,-,-,-,-,-,3.2139E+001,3.1115E-002,-8.8218E+001,
08/07/2021 12:05:50,Cs,1.0000E+003,-,-,-,2.7001E-011,-,-,-,-,-,3.2238E+001,3.1019E-002,-8.8223E+001,
08/07/2021 12:05:51,Cs,1.0000E+003,-,-,-,2.6933E-011,-,-,-,-,-,3.1462E+001,3.1784E-002,-8.8180E+001,
08/07/2021 12:05:53,Cs,1.0000E+003,-,-,-,2.6979E-011,-,-,-,-,-,3.2362E+001,3.0900E-002,-8.8230E+001,
08/07/2021 12:05:55,Cs,1.0000E+003,-,-,-,2.6996E-011,-,-,-,-,-,3.1403E+001,3.1844E-002,-8.8176E+001,
08/07/2021 12:05:56,Cs,1.0000E+003,-,-,-,2.6949E-011,-,-,-,-,-,3.1303E+001,3.1946E-002,-8.8170E+001,
08/07/2021 12:05:58,Cs,1.0000E+003,-,-,-,2.6893E-011,-,-,-,-,-,2.8750E+001,3.4783E-002,-8.8008E+001,
08/07/2021 12:05:59,Cs,1.0000E+003,-,-,-,2.6980E-011,-,-,-,-,-,2.9779E+001,3.3581E-002,-8.8077E+001,
08/07/2021 12:06:00,Cs,1.0000E+003,-,-,-,2.6988E-011,-,-,-,-,-,3.2667E+001,3.0612E-002,-8.8247E+001,
08/07/2021 12:06:02,Cs,1.0000E+003,-,-,-,2.7026E-011,-,-,-,-,-,3.3224E+001,3.0099E-002,-8.8276E+001,
08/07/2021 12:06:03,Cs,1.0000E+003,-,-,-,2.7120E-011,-,-,-,-,-,3.2599E+001,3.0675E-002,-8.8243E+001,
08/07/2021 12:06:05,Cs,1.0000E+003,-,-,-,2.7109E-011,-,-,-,-,-,3.3419E+001,2.9923E-002,-8.8286E+001,
08/07/2021 12:06:06,Cs,1.0000E+003,-,-,-,2.7025E-011,-,-,-,-,-,3.2806E+001,3.0482E-002,-8.8216E+001,
08/07/2021 12:06:08,Cs,1.0000E+003,-,-,-,2.6964E-011,-,-,-,-,-,3.1408E+001,3.1839E-002,-8.8176E+001,
08/07/2021 12:06:09,Cs,1.0000E+003,-,-,-,2.6954E-011,-,-,-,-,-,3.1211E+001,3.2040E-002,-8.8165E+001,
08/07/2021 12:06:11,Cs,1.0000E+003,-,-,-,2.6987E-011,-,-,-,-,-,3.1941E+001,3.1308E-002,-8.8207E+001,
08/07/2021 12:06:12,Cs,1.0000E+003,-,-,-,2.6968E-011,-,-,-,-,-,3.1621E+001,3.1624E-002,-8.8189E+001,
08/07/2021 12:06:13,Cs,1.0000E+003,-,-,-,2.6971E-011,-,-,-,-,-,3.2844E+001,3.0447E-002,-8.8256E+001,
08/07/2021 12:06:15,Cs,1.0000E+003,-,-,-,2.6980E-011,-,-,-,-,-,3.0937E+001,3.2323E-002,-8.8166E+001,
08/07/2021 12:06:16,Cs,1.0000E+003,-,-,-,2.6966E-011,-,-,-,-,-,3.1914E+001,3.1334E-002,-8.8205E+001,
08/07/2021 12:06:18,Cs,1.0000E+003,-,-,-,2.6959E-011,-,-,-,-,-,3.2225E+001,3.1032E-002,-8.8223E+001,
08/07/2021 12:06:20,Cs,1.0000E+003,-,-,-,2.7024E-011,-,-,-,-,-,3.1878E+001,3.1369E-002,-8.8203E+001,
08/07/2021 12:06:21,Cs,1.0000E+003,-,-,-,2.6985E-011,-,-,-,-,-,3.1918E+001,3.1330E-002,-8.8206E+001,
08/07/2021 12:06:23,Cs,1.0000E+003,-,-,-,2.6985E-011,-,-,-,-,-,3.1459E+001,3.1787E-002,-8.8179E+001,
08/07/2021 12:06:24,Cs,1.0000E+003,-,-,-,2.7060E-011,-,-,-,-,-,3.2215E+001,3.1042E-002,-8.8222E+001,
08/07/2021 12:06:25,Cs,1.0000E+003,-,-,-,2.6974E-011,-,-,-,-,-,3.1026E+001,3.2231E-002,-8.8154E+001,
08/07/2021 12:06:27,Cs,1.0000E+003,-,-,-,2.7002E-011,-,-,-,-,-,3.2470E+001,3.0798E-002,-8.8211E+001,
08/07/2021 12:06:28,Cs,1.0000E+003,-,-,-,2.6998E-011,-,-,-,-,-,3.2133E+001,3.1121E-002,-8.8217E+001,
08/07/2021 12:06:30,Cs,1.0000E+003,-,-,-,2.6974E-011,-,-,-,-,-,3.2093E+001,3.1160E-002,-8.8215E+001,
08/07/2021 12:06:32,Cs,1.0000E+003,-,-,-,2.6987E-011,-,-,-,-,-,3.0926E+001,3.2335E-002,-8.8148E+001,
08/07/2021 12:06:33,Cs,1.0000E+003,-,-,-,2.7064E-011,-,-,-,-,-,3.2808E+001,3.0481E-002,-8.8254E+001,
08/07/2021 12:06:35,Cs,1.0000E+003,-,-,-,2.7009E-011,-,-,-,-,-,3.1898E+001,3.1350E-002,-8.8204E+001,
08/07/2021 12:06:36,Cs,1.0000E+003,-,-,-,2.6974E-011,-,-,-,-,-,3.1453E+001,3.1793E-002,-8.8179E+001,
08/07/2021 12:06:38,Cs,1.0000E+003,-,-,-,2.6966E-011,-,-,-,-,-,3.0216E+001,3.3095E-002,-8.8104E+001,
08/07/2021 12:06:39,Cs,1.0000E+003,-,-,-,2.6929E-011,-,-,-,-,-,3.1226E+001,3.2024E-002,-8.8182E+001,
08/07/2021 12:06:40,Cs,1.0000E+003,-,-,-,2.7027E-011,-,-,-,-,-,3.2688E+001,3.0592E-002,-8.8248E+001,
08/07/2021 12:06:42,Cs,1.0000E+003,-,-,-,2.6983E-011,-,-,-,-,-,3.1969E+001,3.1280E-002,-8.8208E+001,
08/07/2021 12:06:44,Cs,1.0000E+003,-,-,-,2.7024E-011,-,-,-,-,-,3.0816E+001,3.2450E-002,-8.8212E+001,
08/07/2021 12:06:45,Cs,1.0000E+003,-,-,-,2.7052E-011,-,-,-,-,-,3.2002E+001,3.1248E-002,-8.8210E+001,
08/07/2021 12:06:47,Cs,1.0000E+003,-,-,-,2.6963E-011,-,-,-,-,-,3.0271E+001,3.3035E-002,-8.8108E+001,
08/07/2021 12:06:48,Cs,1.0000E+003,-,-,-,2.7001E-011,-,-,-,-,-,3.2397E+001,3.0867E-002,-8.8149E+001,
08/07/2021 12:06:50,Cs,1.0000E+003,-,-,-,2.7028E-011,-,-,-,-,-,3.2761E+001,3.0525E-002,-8.8252E+001,
08/07/2021 12:06:51,Cs,1.0000E+003,-,-,-,2.6985E-011,-,-,-,-,-,3.2859E+001,3.0433E-002,-8.8266E+001,
08/07/2021 12:06:53,Cs,1.0000E+003,-,-,-,2.6977E-011,-,-,-,-,-,3.1473E+001,3.1773E-002,-8.8180E+001,
08/07/2021 12:06:54,Cs,1.0000E+003,-,-,-,2.7013E-011,-,-,-,-,-,3.1889E+001,3.1359E-002,-8.8204E+001,
08/07/2021 12:06:56,Cs,1.0000E+003,-,-,-,2.6963E-011,-,-,-,-,-,3.2219E+001,3.1037E-002,-8.8222E+001,
08/07/2021 12:06:57,Cs,1.0000E+003,-,-,-,2.6977E-011,-,-,-,-,-,3.2204E+001,3.1052E-002,-8.8221E+001,
08/07/2021 12:06:59,Cs,1.0000E+003,-,-,-,2.6618E-011,-,-,-,-,-,2.9306E+001,3.4123E-002,-8.8046E+001,
08/07/2021 12:07:00,Cs,1.0000E+003,-,-,-,2.6405E-011,-,-,-,-,-,3.6353E+001,2.7508E-002,-8.8424E+001,
08/07/2021 12:07:02,Cs,1.0000E+003,-,-,-,2.4634E-011,-,-,-,-,-,1.1368E+001,8.7967E-002,-8.4973E+001,
08/07/2021 12:07:04,Cs,1.0000E+003,-,-,-,2.4027E-011,-,-,-,-,-,1.3776E+001,7.2592E-002,-8.5848E+001,
08/07/2021 12:07:05,Cs,1.0000E+003,-,-,-,2.4378E-011,-,-,-,-,-,1.0350E+001,9.6618E-002,-8.4481E+001,
08/07/2021 12:07:07,Cs,1.0000E+003,-,-,-,2.4074E-011,-,-,-,-,-,1.4531E+001,6.8819E-002,-8.6063E+001,
08/07/2021 12:07:08,Cs,1.0000E+003,-,-,-,2.4473E-011,-,-,-,-,-,1.2603E+001,7.9345E-002,-8.5463E+001,
08/07/2021 12:07:09,Cs,1.0000E+003,-,-,-,2.4171E-011,-,-,-,-,-,1.1764E+001,8.5005E-002,-8.5141E+001,
08/07/2021 12:07:11,Cs,1.0000E+003,-,-,-,2.4199E-011,-,-,-,-,-,1.2571E+001,7.9546E-002,-8.5163E+001,
08/07/2021 12:07:12,Cs,1.0000E+003,-,-,-,2.4037E-011,-,-,-,-,-,1.3196E+001,7.5779E-002,-8.5666E+001,
08/07/2021 12:07:14,Cs,1.0000E+003,-,-,-,2.7056E-011,-,-,-,-,-,2.7140E+001,3.6845E-002,-8.7890E+001,
08/07/2021 12:07:16,Cs,1.0000E+003,-,-,-,2.7072E-011,-,-,-,-,-,1.5088E+001,6.6276E-002,-8.8126E+001,
08/07/2021 12:07:17,Cs,1.0000E+003,-,-,-,2.5806E-011,-,-,-,-,-,1.0094E+001,9.9065E-002,-8.4342E+001,
08/07/2021 12:07:19,Cs,1.0000E+003,-,-,-,2.7011E-011,-,-,-,-,-,3.1853E+001,3.1394E-002,-8.8202E+001,
08/07/2021 12:07:20,Cs,1.0000E+003,-,-,-,2.7029E-011,-,-,-,-,-,3.1822E+001,3.1424E-002,-8.8200E+001,
08/07/2021 12:07:21,Cs,1.0000E+003,-,-,-,2.7002E-011,-,-,-,-,-,3.3650E+001,2.9718E-002,-8.8298E+001,
08/07/2021 12:07:23,Cs,1.0000E+003,-,-,-,2.7015E-011,-,-,-,-,-,3.0723E+001,3.2549E-002,-8.8248E+001,
08/07/2021 12:07:25,Cs,1.0000E+003,-,-,-,2.7039E-011,-,-,-,-,-,3.2190E+001,3.1065E-002,-8.8221E+001,
08/07/2021 12:07:26,Cs,1.0000E+003,-,-,-,2.7010E-011,-,-,-,-,-,2.4185E+001,4.1348E-002,-8.7632E+001,
08/07/2021 12:07:28,Cs,1.0000E+003,-,-,-,2.6997E-011,-,-,-,-,-,3.1570E+001,3.1676E-002,-8.8186E+001,
08/07/2021 12:07:29,Cs,1.0000E+003,-,-,-,2.7010E-011,-,-,-,-,-,3.1773E+001,3.1473E-002,-8.8141E+001,
08/07/2021 12:07:31,Cs,1.0000E+003,-,-,-,2.7025E-011,-,-,-,-,-,3.3291E+001,3.0038E-002,-8.8280E+001,
08/07/2021 12:07:32,Cs,1.0000E+003,-,-,-,2.6960E-011,-,-,-,-,-,2.8079E+001,3.5613E-002,-8.7960E+001,
08/07/2021 12:07:34,Cs,1.0000E+003,-,-,-,2.7004E-011,-,-,-,-,-,2.4692E+001,4.0499E-002,-8.7681E+001,
08/07/2021 12:07:35,Cs,1.0000E+003,-,-,-,2.6967E-011,-,-,-,-,-,2.4601E+001,4.0649E-002,-8.7672E+001,
08/07/2021 12:07:37,Cs,1.0000E+003,-,-,-,2.6747E-011,-,-,-,-,-,1.8482E+001,5.4108E-002,-8.6903E+001,
